dataset,iid,provenance,counselor_words,dimA_overall,dimB_total3,client_valence_nec,client_valence_happy_ending,client_valence_emo_std,counselor_valence_emo_mean,valence_variability_ratio,client_n_tokens,counselor_n_tokens,total_tokens
psy_insight,psyinsight_000925,real,human,3.6666666666666665,3.657407407407407,-0.1734321428571428,0.0,0.09996997555147132,,,142.0,22.0,164.0
psy_insight,psyinsight_000930,real,human,2.1999999999999997,3.2870370370370376,,,,,,17.0,27.0,44.0
psy_insight,psyinsight_000932,real,human,3.033333333333333,3.5185185185185186,0.07216931216931216,1.0,0.09842112960050607,,,42.0,19.0,61.0
psy_insight,psyinsight_000933,real,human,3.5833333333333335,3.092592592592593,0.09152777777777779,1.0,0.14950372111422358,,,31.0,2.0,33.0
psy_insight,psyinsight_000934,real,human,2.6333333333333333,3.935185185185185,0.08470977182539684,1.0,0.10234912336347268,0.24696511243386246,0.6621,129.0,69.0,198.0
psy_insight,psyinsight_000945,real,human,3.466666666666667,3.2037037037037037,,,,0.08935156084656083,,7.0,39.0,46.0
psy_insight,psyinsight_000947,real,human,4.416666666666667,4.166666666666667,0.10672615740740746,1.0,0.14380687266291484,0.26447460317460314,1.29,71.0,65.0,136.0
psy_insight,psyinsight_000950,real,human,3.9000000000000004,4.425925925925926,0.10527027417027417,1.0,0.16429225163970004,0.0510491416684148,1.3389,65.0,236.0,301.0
psydial,psydial_10,semi-real,human,2.5166666666666666,4.212962962962963,-0.057386515353805026,0.0,0.13727454133862246,0.09335696289334447,1.0351,1081.0,1149.0,2230.0
psydial,psydial_1055,semi-real,human,2.5666666666666664,4.277777777777778,0.08228416218637999,1.0,0.12242874815334343,0.17889442073799217,1.1468,632.0,779.0,1411.0
psydial,psydial_106,semi-real,human,2.983333333333333,4.148148148148149,0.16081741237882174,1.0,0.15706077696732906,0.1461734699276536,1.2015,758.0,744.0,1502.0
psydial,psydial_1070,semi-real,human,2.9499999999999997,4.064814814814814,0.025687533068783075,1.0,0.13944184323894485,0.11540203069817984,1.0526,793.0,418.0,1211.0
psydial,psydial_1074,semi-real,human,2.783333333333333,4.287037037037037,0.010657240143369134,1.0,0.13820863176814038,0.20667676457498885,1.2695,788.0,544.0,1332.0
psydial,psydial_1076,semi-real,human,2.3000000000000003,4.407407407407407,-0.010814749925127265,0.0,0.13693810789831237,0.15354914362908284,0.9978,539.0,667.0,1206.0
psydial,psydial_108,semi-real,human,3.3666666666666667,4.25,-0.07921997039556561,0.0,0.1541764480217625,0.14322350476927045,1.0754,641.0,440.0,1081.0
psydial,psydial_1089,semi-real,human,2.6500000000000004,4.37037037037037,0.0409630466472303,1.0,0.12349918195871519,0.1506080890480612,1.0933,501.0,727.0,1228.0
psydial,psydial_1099,semi-real,human,1.8166666666666667,4.12037037037037,0.13576192575795748,1.0,0.1411047358380627,0.19687389659863946,1.0272,958.0,884.0,1842.0
psydial,psydial_1106,semi-real,human,2.6666666666666665,4.0092592592592595,-0.017395548654244253,0.0,0.1528353745842927,0.17874722140233504,1.3858,585.0,493.0,1078.0
psydial,psydial_1134,semi-real,human,1.8666666666666665,3.9722222222222228,0.09313582346518853,1.0,0.14171604274472097,0.17551328100767352,1.0655,955.0,1186.0,2141.0
psydial,psydial_114,semi-real,human,1.95,4.240740740740741,0.05391002886002891,1.0,0.14987773063294357,0.17475986853530617,1.175,1274.0,923.0,2197.0
psydial,psydial_1171,semi-real,human,2.5,3.9537037037037037,0.0064812816616007796,1.0,0.1281831873141608,0.20349274478011037,1.1968,714.0,567.0,1281.0
psydial,psydial_1175,semi-real,human,3.0,4.333333333333333,0.010842041790674578,1.0,0.1287351685718004,0.18354671860245514,1.007,653.0,362.0,1015.0
psydial,psydial_1180,semi-real,human,2.4499999999999997,3.981481481481481,0.0849997308488613,1.0,0.131534326583424,0.16325831953071085,1.1044,585.0,354.0,939.0
psydial,psydial_119,semi-real,human,1.9333333333333336,3.9629629629629632,0.10002669101731604,1.0,0.1463895779902962,0.12817362333559015,1.2782,449.0,431.0,880.0
psydial,psydial_1195,semi-real,human,2.1999999999999997,4.037037037037037,0.10780911180501342,1.0,0.14103100422636383,0.17757240886286194,1.1572,925.0,936.0,1861.0
psydial,psydial_1204,semi-real,human,2.3666666666666667,4.222222222222222,0.13135106005106004,1.0,0.13154125520214366,0.18635471919467148,1.0431,727.0,743.0,1470.0
psydial,psydial_1218,semi-real,human,2.6333333333333333,4.1759259259259265,0.04504480478014955,1.0,0.13880192261265453,0.19578471592340638,1.1407,880.0,639.0,1519.0
psydial,psydial_1226,semi-real,human,2.0833333333333335,4.037037037037037,0.05101928174603179,1.0,0.1559721758291465,0.2183230029761905,1.2387,512.0,409.0,921.0
psydial,psydial_1235,semi-real,human,2.8666666666666667,4.462962962962963,0.10118365036231883,1.0,0.1496914770907279,0.19704479282437093,1.2638,929.0,566.0,1495.0
psydial,psydial_1240,semi-real,human,2.4,4.361111111111111,0.027773767308341774,1.0,0.1271216963889477,0.19946781467181468,1.0428,953.0,934.0,1887.0
psydial,psydial_125,semi-real,human,2.6166666666666667,4.0740740740740735,0.003063980463980459,1.0,0.12317781458507071,0.11705579463234059,0.981,661.0,575.0,1236.0
psydial,psydial_126,semi-real,human,2.4166666666666665,3.7870370370370368,0.020505546737213387,1.0,0.12399565984976677,0.17851143527833668,0.9957,460.0,435.0,895.0
psydial,psydial_1267,semi-real,human,3.2833333333333337,4.259259259259259,0.03079930729601779,1.0,0.13920281165313186,0.16535190584170176,1.0881,579.0,450.0,1029.0
psydial,psydial_1277,semi-real,human,2.566666666666667,4.296296296296297,0.10768909925415945,1.0,0.1379721257527622,0.20693357420357422,1.0232,427.0,724.0,1151.0
psydial,psydial_1293,semi-real,human,3.1,4.407407407407407,-0.006106465161822339,0.0,0.13918323414474842,0.17829467623498,1.1167,779.0,865.0,1644.0
psydial,psydial_1299,semi-real,human,2.7166666666666663,4.111111111111111,0.002725491071428582,1.0,0.13574564269127282,0.1753480559506875,0.9835,1213.0,712.0,1925.0
psydial,psydial_130,semi-real,human,2.783333333333333,3.935185185185185,0.10022194060419862,1.0,0.1199046069164182,0.14162119543650792,0.9784,474.0,329.0,803.0
psydial,psydial_1303,semi-real,human,2.733333333333333,4.472222222222222,-0.012071640926640953,0.0,0.15641230443087253,0.17841847049417878,1.2654,934.0,962.0,1896.0
psydial,psydial_1340,semi-real,human,2.866666666666667,4.2592592592592595,0.06129008339376357,1.0,0.13233711705379536,0.18317352665165165,1.1075,996.0,897.0,1893.0
psydial,psydial_1341,semi-real,human,2.6999999999999997,4.287037037037037,-0.000711381960191465,0.0,0.13228171886535406,0.14119224066476027,1.1641,1270.0,775.0,2045.0
psydial,psydial_1342,semi-real,human,3.466666666666667,4.2592592592592595,0.15905659990831472,1.0,0.1614866722845362,0.1585099843697836,1.1643,1397.0,1055.0,2452.0
psydial,psydial_1347,semi-real,human,2.6333333333333333,4.481481481481481,0.1398878555176337,1.0,0.16256364004180013,0.19422788582994718,1.184,1478.0,1052.0,2530.0
psydial,psydial_1355,semi-real,human,1.7166666666666668,3.768518518518519,0.04833428450260516,1.0,0.11676776009842865,0.2015782148320321,0.922,668.0,808.0,1476.0
psydial,psydial_1378,semi-real,human,1.8833333333333335,4.185185185185186,0.10890469130392444,1.0,0.14790047964744008,0.15806444826926755,1.0524,827.0,590.0,1417.0
psydial,psydial_1383,semi-real,human,2.4666666666666663,4.027777777777778,-0.027263429669561717,0.0,0.12135668291079225,0.18121133921633922,0.988,808.0,724.0,1532.0
psydial,psydial_1384,semi-real,human,2.4,3.9166666666666665,-0.04349945847583972,0.0,0.1581909341848657,0.16661449791009564,1.2016,915.0,628.0,1543.0
psydial,psydial_1402,semi-real,human,2.6666666666666665,4.268518518518518,0.16622511219147346,1.0,0.1451967795213467,0.1853253988095238,1.0132,964.0,809.0,1773.0
psydial,psydial_1411,semi-real,human,2.0666666666666664,3.8981481481481484,0.05453016218081434,1.0,0.1443278314086381,0.11520613512949038,1.0986,584.0,237.0,821.0
psydial,psydial_1417,semi-real,human,2.45,3.9259259259259256,0.08727733221943748,1.0,0.12118063234701659,0.1666711046511628,1.1155,583.0,439.0,1022.0
psydial,psydial_144,semi-real,human,2.716666666666667,4.055555555555555,-0.05931406870039682,0.0,0.12964360272605957,0.15146115427457532,1.1265,650.0,579.0,1229.0
psydial,psydial_1456,semi-real,human,2.1,4.12037037037037,-0.16011766439909297,0.0,0.15091243030162732,0.2624268474609761,1.3137,360.0,250.0,610.0
psydial,psydial_1458,semi-real,human,2.033333333333333,4.1759259259259265,0.026232136583223598,1.0,0.1398921996914693,0.16376489059051874,1.1986,1277.0,1203.0,2480.0
psydial,psydial_1459,semi-real,human,2.216666666666667,4.601851851851851,0.0792266791044776,1.0,0.16075254841845993,0.18018616152885816,1.17,1353.0,1166.0,2519.0
psydial,psydial_1473,semi-real,human,3.1,4.662037037037037,0.07600956683878374,1.0,0.12585347581875883,0.20150895667815918,1.158,843.0,962.0,1805.0
psydial,psydial_1496,semi-real,human,3.0,4.388888888888888,0.00894803462067248,1.0,0.13905082092199444,0.15539470520063742,1.0867,647.0,776.0,1423.0
psydial,psydial_150,semi-real,human,2.3666666666666667,3.9629629629629632,0.04776951425631973,1.0,0.1260448235041737,0.16590487402987406,1.1142,550.0,416.0,966.0
psydial,psydial_1500,semi-real,human,2.6,4.444444444444444,0.11894926704014938,1.0,0.1310345219756702,0.19742296934633383,1.1995,1286.0,1186.0,2472.0
psydial,psydial_1521,semi-real,human,2.3666666666666667,4.407407407407407,0.01786851906737799,1.0,0.12470733425371645,0.1849565824005565,1.04,1217.0,1013.0,2230.0
psydial,psydial_1534,semi-real,human,2.75,4.37962962962963,0.09267507066753639,1.0,0.13302764644286325,0.18691742957169094,1.026,1107.0,977.0,2084.0
psydial,psydial_1536,semi-real,human,2.3333333333333335,4.666666666666667,-0.019050268528464004,0.0,0.15739940005364383,0.1883636073276317,1.1938,676.0,911.0,1587.0
psydial,psydial_1558,semi-real,human,2.8000000000000003,4.314814814814815,0.04466461178786757,1.0,0.14109470497205273,0.19393038486627526,1.081,655.0,374.0,1029.0
psydial,psydial_1565,semi-real,human,2.8000000000000003,4.8240740740740735,0.108734074829932,1.0,0.1248857939147103,0.19640085873855714,1.1134,887.0,765.0,1652.0
psydial,psydial_1575,semi-real,human,2.1,4.2592592592592595,0.03347931034482761,1.0,0.16986162254800038,0.13807789044980873,1.217,589.0,731.0,1320.0
psydial,psydial_1580,semi-real,human,3.1,4.472222222222222,0.1396002368151562,1.0,0.14144683747324616,0.17999138916638915,1.1791,941.0,724.0,1665.0
psydial,psydial_1597,semi-real,human,2.2333333333333334,4.444444444444445,0.1446090271538385,1.0,0.13821592727127313,0.17891629166666667,1.0013,804.0,609.0,1413.0
psydial,psydial_1617,semi-real,human,2.6833333333333336,4.5,0.03634545729402877,1.0,0.12755535827593176,0.1497630170232344,1.0078,537.0,1389.0,1926.0
psydial,psydial_1627,semi-real,human,2.4,4.074074074074075,0.09566616863747736,1.0,0.156340562438265,0.16613316050543026,1.1488,754.0,769.0,1523.0
psydial,psydial_1657,semi-real,human,2.4499999999999997,4.398148148148149,0.1581590327106902,1.0,0.15836330554825692,0.16811445009601594,1.4886,918.0,1315.0,2233.0
psydial,psydial_1667,semi-real,human,2.0166666666666666,4.037037037037037,0.09570588657573581,1.0,0.1269964695873191,0.1630467968668949,0.9571,1007.0,774.0,1781.0
psydial,psydial_1670,semi-real,human,2.9333333333333336,4.361111111111111,0.0819047969981643,1.0,0.12483123116898147,0.17586556926253089,1.0013,745.0,947.0,1692.0
psydial,psydial_1673,semi-real,human,2.5833333333333335,4.361111111111112,0.027933333333333338,1.0,0.14660574178419683,0.16087276102633247,1.2395,1364.0,1563.0,2927.0
psydial,psydial_1709,semi-real,human,2.333333333333333,4.287037037037037,0.06153608217592593,1.0,0.13429465334153942,0.15429720410985973,1.2366,492.0,491.0,983.0
psydial,psydial_1710,semi-real,human,2.0833333333333335,3.768518518518519,0.032820309573104584,1.0,0.13412949499995902,0.1849910462044145,1.1369,817.0,772.0,1589.0
psydial,psydial_1725,semi-real,human,2.5666666666666664,4.398148148148149,0.10440390079365079,1.0,0.1713052095832405,0.21681586975250627,1.4964,1010.0,617.0,1627.0
psydial,psydial_1728,semi-real,human,2.483333333333334,4.407407407407407,0.060507274376417175,1.0,0.151939510736753,0.16300031863058004,1.2018,888.0,755.0,1643.0
psydial,psydial_1740,semi-real,human,2.466666666666667,4.314814814814815,0.0739140499764262,1.0,0.144818520572226,0.1736112785352753,1.0077,1023.0,931.0,1954.0
psydial,psydial_1745,semi-real,human,2.3166666666666664,3.009259259259259,0.004403735705751824,1.0,0.14879101893178362,0.14142121675943103,1.0887,941.0,779.0,1720.0
psydial,psydial_1746,semi-real,human,2.2333333333333334,4.398148148148149,0.08711432202510627,1.0,0.13926923952966216,0.21550384280167972,1.4332,777.0,610.0,1387.0
psydial,psydial_1764,semi-real,human,1.9833333333333334,3.8703703703703702,0.05760637353998199,1.0,0.1507940619658537,0.14582930650977916,1.2884,1073.0,612.0,1685.0
psydial,psydial_1783,semi-real,human,2.8000000000000003,4.12037037037037,0.029329878306878332,1.0,0.12997803700888538,0.1491039609138453,1.0147,1510.0,874.0,2384.0
psydial,psydial_1791,semi-real,human,3.0,4.083333333333333,0.1983417714884696,1.0,0.14636759743511452,0.2347859792843691,1.2855,541.0,304.0,845.0
psydial,psydial_1817,semi-real,human,2.6666666666666665,3.925925925925926,0.12781754415381175,1.0,0.1426683025340966,0.16924158086658087,1.1735,720.0,638.0,1358.0
psydial,psydial_1829,semi-real,human,2.8833333333333333,4.37037037037037,0.18406622375832052,1.0,0.16089039385982762,0.19068340741718745,1.3869,784.0,550.0,1334.0
psydial,psydial_1841,semi-real,human,2.5333333333333337,4.3240740740740735,0.08027175796244423,1.0,0.12814962908430297,0.17828195432274382,0.9698,778.0,712.0,1490.0
psydial,psydial_1843,semi-real,human,2.9499999999999997,3.9814814814814814,-0.025874489795918373,0.0,0.1631678924713019,0.12497525185512802,1.2941,363.0,332.0,695.0
psydial,psydial_1848,semi-real,human,2.4,4.166666666666667,0.10150233686067017,1.0,0.1530911932284654,0.191323070907195,0.9288,958.0,557.0,1515.0
psydial,psydial_1874,semi-real,human,2.4166666666666665,4.064814814814815,-0.000807566137566107,0.0,0.13542279110661617,0.15186292553962047,1.2215,909.0,776.0,1685.0
psydial,psydial_1884,semi-real,human,2.45,4.37962962962963,0.1851955306267806,1.0,0.12902263715245663,0.17847336343732895,1.1242,793.0,444.0,1237.0
psydial,psydial_1897,semi-real,human,3.0500000000000003,4.194444444444444,-0.12828666971916966,0.0,0.1604320004259084,0.20854075056689342,1.3569,663.0,534.0,1197.0
psydial,psydial_1917,semi-real,human,2.1333333333333333,4.203703703703703,0.0012969012130597535,1.0,0.14094898217423615,0.1684349044767608,1.1072,1242.0,844.0,2086.0
psydial,psydial_1952,semi-real,human,1.7166666666666668,4.120370370370371,0.05633552910052911,1.0,0.1324595081485307,0.19738243680188122,1.0543,1060.0,927.0,1987.0
psydial,psydial_1956,semi-real,human,2.533333333333333,4.203703703703703,0.03199056150793653,1.0,0.13310238007313496,0.14665690037661872,1.1985,1013.0,932.0,1945.0
psydial,psydial_1959,semi-real,human,1.7666666666666668,4.305555555555555,0.02855997390007456,1.0,0.1254067779004837,0.229716935700834,0.9625,754.0,658.0,1412.0
psydial,psydial_196,semi-real,human,3.4333333333333336,4.407407407407407,-0.07209660374660373,0.0,0.14589304817332002,0.17656533655035883,1.2886,1120.0,907.0,2027.0
psydial,psydial_1986,semi-real,human,2.316666666666667,4.092592592592593,0.02407861593235419,1.0,0.15247469691994295,0.13935778345660543,1.0638,548.0,582.0,1130.0
psydial,psydial_1990,semi-real,human,2.266666666666667,3.8333333333333335,-0.06863447883597881,0.0,0.1399228676121166,0.14179551678177635,0.9972,761.0,402.0,1163.0
psydial,psydial_1993,semi-real,human,2.75,4.37037037037037,0.05984581254724114,1.0,0.14522882583887595,0.17520531878988707,1.2001,1063.0,1561.0,2624.0
psydial,psydial_2008,semi-real,human,2.4166666666666665,4.342592592592593,0.0475930580671087,1.0,0.15938547609927275,0.16546113997113998,1.1443,1195.0,944.0,2139.0
psydial,psydial_2011,semi-real,human,2.516666666666666,4.12962962962963,0.023564050793650815,1.0,0.13166421052107383,0.1708358614988808,1.0564,1261.0,1718.0,2979.0
psydial,psydial_2017,semi-real,human,2.5333333333333337,3.8796296296296298,0.08962895998677252,1.0,0.1320462795993567,0.1261030995588302,1.0716,491.0,358.0,849.0
psydial,psydial_2020,semi-real,human,2.8000000000000003,4.333333333333333,0.06859309820501411,1.0,0.1604345758314199,0.10806844636844636,1.1627,546.0,537.0,1083.0
psydial,psydial_2022,semi-real,human,2.8499999999999996,4.388888888888889,0.09289522132796785,1.0,0.14258748312497657,0.1946816058225852,1.1475,719.0,1076.0,1795.0
psydial,psydial_2046,semi-real,human,2.316666666666667,4.601851851851851,0.11174299363057325,1.0,0.11846614066454193,0.20257023405516053,1.0779,795.0,893.0,1688.0
psydial,psydial_2050,semi-real,human,2.35,4.037037037037037,0.09085584107626789,1.0,0.14221803193476729,0.15166039118744037,1.2986,833.0,1107.0,1940.0
psydial,psydial_2063,semi-real,human,2.3666666666666667,4.046296296296296,0.1047732778548312,1.0,0.14611834240055263,0.1693905769032125,1.1396,527.0,470.0,997.0
psydial,psydial_2068,semi-real,human,2.65,4.055555555555555,0.02146094616561485,1.0,0.14025225261083554,0.17295193329636566,1.0535,841.0,696.0,1537.0
psydial,psydial_2078,semi-real,human,2.65,3.8796296296296293,-0.01715622153209108,0.0,0.16013936231685325,0.1627234352235258,1.1859,1160.0,837.0,1997.0
psydial,psydial_2079,semi-real,human,2.5500000000000003,4.416666666666667,0.031561091448591455,1.0,0.17761343203209012,0.14250871383593047,1.2318,1122.0,1103.0,2225.0
psydial,psydial_2096,semi-real,human,2.5000000000000004,4.296296296296297,0.05748243672243672,1.0,0.1474232235092556,0.1756690884273331,1.2482,938.0,573.0,1511.0
psydial,psydial_2109,semi-real,human,2.8000000000000003,4.185185185185185,0.11057706749366407,1.0,0.14638450023839902,0.1654426700219383,1.0437,605.0,378.0,983.0
psydial,psydial_2116,semi-real,human,2.6833333333333336,4.361111111111111,0.029594161888140944,1.0,0.13392704887448775,0.18021697815326848,1.1723,967.0,660.0,1627.0
psydial,psydial_2117,semi-real,human,2.3333333333333335,4.064814814814814,0.12597587095444238,1.0,0.13653109370298472,0.16968346942550602,1.1881,779.0,910.0,1689.0
psydial,psydial_2121,semi-real,human,2.516666666666667,4.555555555555556,0.0558764799967606,1.0,0.15351439552686083,0.2004154496647144,1.1763,990.0,1131.0,2121.0
psydial,psydial_2134,semi-real,human,2.433333333333333,4.111111111111111,-0.016840128968254015,0.0,0.15345901456110136,0.15877014641247444,1.1565,933.0,576.0,1509.0
